internalTaxonId,scientificName,name,language,main
22679209,Gallus lafayettii,Ceylon Junglefowl,English,false
22679209,Gallus lafayettii,Sri Lanka Junglefowl,English,true
22679217,Lophura leucomelanos,Kalij Pheasant,English,true
22679220,Lophura nycthemera,Silver Pheasant,English,true
22679274,Lophura diardi,Diard's Fireback,English,false
22679274,Lophura diardi,Siamese Fireback,English,true
22679278,Lophura bulweri,Bulwer's Pheasant,English,false
22679278,Lophura bulweri,White-tailed Wattled Pheasant,English,false
22679278,Lophura bulweri,Bulwer's Pheasant,English,true
22679292,Crossoptilon crossoptilon,White Eared Pheasant,English,false
22679292,Crossoptilon crossoptilon,White Eared-Pheasant,English,false
22679292,Crossoptilon crossoptilon,Faisán Orejudo Blanco,Spanish; Castilian,false
22679292,Crossoptilon crossoptilon,Faisán Orejudo Tibetano,Spanish; Castilian,false
22679292,Crossoptilon crossoptilon,White Eared-pheasant,English,true
22679299,Crossoptilon mantchuricum,Brown Eared Pheasant,English,false
22679299,Crossoptilon mantchuricum,Brown Eared-Pheasant,English,false
22679299,Crossoptilon mantchuricum,Manchurian Eared-pheasant,English,false
22679299,Crossoptilon mantchuricum,Faisán Orejudo de Manchuria,Spanish; Castilian,false
22679299,Crossoptilon mantchuricum,Faisán Orejudo Pardo,Spanish; Castilian,false
22679299,Crossoptilon mantchuricum,Brown Eared-pheasant,English,true
22679307,Crossoptilon auritum,Blue Eared Pheasant,English,false
22679307,Crossoptilon auritum,Blue Eared-Pheasant,English,false
22679307,Crossoptilon auritum,Blue Eared-pheasant,English,true
22679325,Syrmaticus ellioti,Chinese Barred-backed Pheasant,English,false
22679325,Syrmaticus ellioti,Faisán de Elliot,Spanish; Castilian,false
22679325,Syrmaticus ellioti,Elliot's Pheasant,English,true
22679330,Syrmaticus humiae,Hume's Bar-tailed Pheasant,English,false
22679330,Syrmaticus humiae,Mrs. Hume's Pheasant,English,false
22679330,Syrmaticus humiae,Faisán de Hume,Spanish; Castilian,false
22679330,Syrmaticus humiae,Mrs Hume's Pheasant,English,true
22679336,Syrmaticus mikado,Faisán Mikado,Spanish; Castilian,false
22679336,Syrmaticus mikado,Mikado Pheasant,English,true
22679340,Syrmaticus soemmerringii,Copper Pheasant,English,true
22679361,Polyplectron chalcurum,Bronze-tailed Peacock-Pheasant,English,false
22679361,Polyplectron chalcurum,Bronze-tailed Peacock-pheasant,English,true
22679365,Polyplectron inopinatum,Mountain Peacock-Pheasant,English,false
22679365,Polyplectron inopinatum,Rothschild's Peacock-pheasant,English,false
22679365,Polyplectron inopinatum,Espolonero de Rothschild,Spanish; Castilian,false
22679365,Polyplectron inopinatum,Faisán de Cola Ocelada Indómito,Spanish; Castilian,false
22679365,Polyplectron inopinatum,Mountain Peacock-pheasant,English,true
22679372,Polyplectron germaini,Germain's Peacock-Pheasant,English,false
22679372,Polyplectron germaini,Espolonero de Germain,Spanish; Castilian,false
22679372,Polyplectron germaini,Faisán de Cola Ocelada de Germain,Spanish; Castilian,false
22679372,Polyplectron germaini,Faisán Real de Germain,Spanish; Castilian,false
22679372,Polyplectron germaini,Germain's Peacock-pheasant,English,true
22679435,Pavo cristatus,Common Peafowl,English,false
22679435,Pavo cristatus,Peafowl,English,false
22679435,Pavo cristatus,Indian Peafowl,English,true
22679483,Lyrurus mlokosiewiczi,Caucasian Black Grouse,English,false
22679483,Lyrurus mlokosiewiczi,Caucasian Grouse,English,true
22679491,Tetrao urogalloides,Black-billed Capercaillie,English,true
22679503,Centrocercus urophasianus,Greater Sage Grouse,English,false
22679503,Centrocercus urophasianus,Greater Sage-Grouse,English,false
22679503,Centrocercus urophasianus,Sage Grouse,English,false
22679503,Centrocercus urophasianus,Sage Grouse,English,true
22679572,Acryllium vulturinum,Pintade vulturine,French,false
22679572,Acryllium vulturinum,Vulturine Guineafowl,English,true
22679635,Odontophorus capueira,Spot-winged Wood Quail,English,false
22679635,Odontophorus capueira,Spot-winged Wood-Quail,English,false
22679635,Odontophorus capueira,Spot-winged Wood-quail,English,true
22679645,Odontophorus erythrops,Rufous-fronted Wood Quail,English,false
22679645,Odontophorus erythrops,Rufous-fronted Wood-Quail,English,false
22679645,Odontophorus erythrops,Rufous-fronted Wood-quail,English,true
22679650,Odontophorus atrifrons,Black-fronted Wood Quail,English,false
22679650,Odontophorus atrifrons,Black-fronted Wood-Quail,English,false
22679650,Odontophorus atrifrons,Black-fronted Wood-quail,English,true
22679663,Odontophorus melanonotus,Dark-backed Wood Quail,English,false
22679663,Odontophorus melanonotus,Dark-backed Wood-Quail,English,false
22679663,Odontophorus melanonotus,Dark-backed Wood-quail,English,true
22679683,Odontophorus columbianus,Venezuelan Wood Quail,English,false
22679683,Odontophorus columbianus,Venezuelan Wood-Quail,English,false
22679683,Odontophorus columbianus,Venezuelan Wood-quail,English,true
22679693,Odontophorus balliviani,Stripe-faced Wood Quail,English,false
22679693,Odontophorus balliviani,Stripe-faced Wood-Quail,English,false
22679693,Odontophorus balliviani,Stripe-faced Wood-quail,English,true
22679698,Odontophorus stellatus,Starred Wood Quail,English,false
22679698,Odontophorus stellatus,Starred Wood-Quail,English,false
22679698,Odontophorus stellatus,Starred Wood-quail,English,true
22679723,Anhima cornuta,Horned Screamer,English,true
22679726,Chauna chavaria,Northern Screamer,English,true
22679729,Chauna torquata,Southern Screamer,English,true
22679732,Anseranas semipalmata,Magpie Goose,English,true
22679746,Dendrocygna bicolor,Fulvous Duck,English,false
22679746,Dendrocygna bicolor,Fulvous Whistling Duck,English,false
22679746,Dendrocygna bicolor,Fulvous Whistling-Duck,English,false
22679746,Dendrocygna bicolor,Dendrocygne fauve,French,false
22679746,Dendrocygna bicolor,Fulvous Whistling-duck,English,true
22679758,Dendrocygna javanica,Lesser Whistling Duck,English,false
22679758,Dendrocygna javanica,Lesser Whistling-Duck,English,false
22679758,Dendrocygna javanica,Lesser Whistling-duck,English,true
22679763,Dendrocygna viduata,White-faced Duck,English,false
22679763,Dendrocygna viduata,White-faced Whistling Duck,English,false
22679763,Dendrocygna viduata,White-faced Whistling-Duck,English,false
22679763,Dendrocygna viduata,Dendrocygne veuf,French,false
22679763,Dendrocygna viduata,White-faced Whistling-duck,English,true
22679785,Thalassornis leuconotus,Canard à dos blanc,French,false
22679785,Thalassornis leuconotus,White-backed Duck,English,true
22679830,Biziura lobata,Musk Duck,English,true
22679833,Heteronetta atricapilla,Black-headed Duck,English,true
22679836,Stictonetta naevosa,Freckled Duck,English,true
22679846,Cygnus melancoryphus,Black-necked Swan,English,true
22679866,Coscoroba coscoroba,Coscoroba Swan,English,true
22679869,Anser cygnoid,Swan Goose,English,true
22679919,Anser canagicus,Ansar Emperador,Spanish; Castilian,false
22679919,Anser canagicus,Emperor Goose,English,true
22679972,Chloephaga melanoptera,Andean Goose,English,true
22679975,Chloephaga picta,Upland Goose,English,true
22679978,Chloephaga hybrida,Kelp Goose,English,true
22679981,Chloephaga poliocephala,Ashy-headed Goose,English,true
22679984,Chloephaga rubidiceps,Ruddy-headed Goose,English,true
22679987,Neochen jubata,Orinoco Goose,English,true
22680007,Tadorna cana,Tadorne à tête grise,French,false
22680007,Tadorna cana,South African Shelduck,English,true
22680011,Tadorna tadornoides,Chestnut-breasted Shelduck,English,false
22680011,Tadorna tadornoides,Australian Shelduck,English,true
22680015,Tadorna variegata,Paradise Shelduck,English,true
22680029,Radjah radjah,Raja Shelduck,English,false
22680029,Radjah radjah,Radjah Shelduck,English,true
22680057,Plectropterus gambensis,Oie-armée de Gambie,French,false
22680057,Plectropterus gambensis,Spur-winged Goose,English,true
22680070,Pteronetta hartlaubii,Canard de Hartlaub,French,false
22680070,Pteronetta hartlaubii,Pato de Hartlaub,Spanish; Castilian,false
22680070,Pteronetta hartlaubii,Ptéronette de Hartlaub,French,false
22680070,Pteronetta hartlaubii,Hartlaub's Duck,English,true
22680086,Nettapus pulchellus,Green Pygmy Goose,English,false
22680086,Nettapus pulchellus,Green Pygmy-goose,English,true
22680090,Nettapus coromandelianus,Cotton Pygmy Goose,English,false
22680090,Nettapus coromandelianus,Cotton Pygmy-Goose,English,false
22680090,Nettapus coromandelianus,Cotton Pygmy-goose,English,true
22680095,Nettapus auritus,African Pygmy Goose,English,false
22680095,Nettapus auritus,Pygmy Goose,English,false
22680095,Nettapus auritus,Anserelle naine,French,false
22680095,Nettapus auritus,African Pygmy-goose,English,true
22680111,Chenonetta jubata,Australian Wood Duck,English,false
22680111,Chenonetta jubata,Maned Duck,English,false
22680111,Chenonetta jubata,Maned Duck,English,true
22680118,Merganetta armata,Torrent Duck,English,true
22680121,Hymenolaimus malacorhynchos,Ko whio whio,Maori,false
22680121,Hymenolaimus malacorhynchos,Whio,Maori,false
22680121,Hymenolaimus malacorhynchos,Blue Duck,English,true
22680130,Lophonetta specularioides,Crested Duck,English,true
22680145,Anas capensis,Sarcelle du Cap,French,false
22680145,Anas capensis,Cape Teal,English,true
22680153,Mareca falcata,Falcated Teal,English,false
22680153,Mareca falcata,Falcated Duck,English,true
22680167,Mareca sibilatrix,Chiloe Wigeon,English,true
22680170,Anas sparsa,Canard noirâtre,French,false
22680170,Anas sparsa,African Black Duck,English,true
22680214,Anas luzonica,Philippine Duck,English,true
22680217,Anas superciliosa,Grey Duck,English,false
22680217,Anas superciliosa,Pacific Black Duck,English,true
22680221,Anas undulata,Canard à bec jaune,French,false
22680221,Anas undulata,Yellow-billed Duck,English,true
22680236,Spatula smithii,Canard du Cap,French,false
22680236,Spatula smithii,Cape Shoveler,English,true
22680240,Spatula platalea,Red Shoveler,English,true
22680243,Spatula rhynchotis,Australian Shoveler,English,false
22680243,Spatula rhynchotis,Australasian Shoveler,English,true
22680252,Anas bernieri,Bernier's Teal,English,false
22680252,Anas bernieri,Canard de Bernier,French,false
22680252,Anas bernieri,Cerceta de Madagascar,Spanish; Castilian,false
22680252,Anas bernieri,Cerceta Malgache,Spanish; Castilian,false
22680252,Anas bernieri,Pato de Bernier,Spanish; Castilian,false
22680252,Anas bernieri,Sarcelle de Bernier,French,false
22680252,Anas bernieri,Sarcelle de Madagascar,French,false
22680252,Anas bernieri,Sarcelle malgache de Bernier,French,false
22680252,Anas bernieri,Madagascar Teal,English,true
22680271,Anas gracilis,Grey Teal,English,true
22680277,Anas castanea,Chestnut Teal,English,true
22680287,Anas bahamensis,White-cheeked Pintail,English,true
22680290,Anas erythrorhyncha,Red-billed Teal,English,false
22680290,Anas erythrorhyncha,Canard à bec rouge,French,false
22680290,Anas erythrorhyncha,Red-billed Teal,English,true
22680306,Anas eatoni,Kerguelen Pintail,English,false
22680306,Anas eatoni,Southern Pintail,English,true
22680310,Anas georgica,Yellow-billed Pintail,English,true
22680317,Sibirionetta formosa,Cerceta del Baikal,Spanish; Castilian,false
22680317,Sibirionetta formosa,Baikal Teal,English,true
22680326,Spatula puna,Puna Teal,English,true
22680329,Spatula versicolor,Silver Teal,English,true
22680332,Spatula hottentota,Hottentot Teal,English,false
22680332,Spatula hottentota,Spotted Teal,English,false
22680332,Spatula hottentota,Sarcelle hottentote,French,false
22680332,Spatula hottentota,Blue-billed Teal,English,true
22680336,Malacorhynchus membranaceus,Pink-eared Duck,English,true
22680351,Netta peposaca,Rosy-billed Pochard,English,true
22680354,Netta erythrophthalma,Nette brune,French,false
22680354,Netta erythrophthalma,Southern Pochard,English,true
22680395,Aythya novaeseelandiae,New Zealand Scaup,English,true
22680418,Camptorhynchus labradorius,Eider du Labrador,French,false
22680418,Camptorhynchus labradorius,Labrador Duck,English,true
22680496,Mergus australis,Auckland Island Merganser,English,false
22680496,Mergus australis,Auckland Merganser,English,true
22680512,Turnix maculosus,Red-backed Button-quail,English,false
22680512,Turnix maculosus,Red-backed Buttonquail,English,true
22680539,Turnix tanki,Yellow-legged Buttonquail,English,true
22680542,Turnix ocellatus,Spotted Buttonquail,English,true
22680549,Turnix suscitator,Barred Buttonquail,English,true
22680552,Turnix nigricollis,Turnix de Madagascar,French,false
22680552,Turnix nigricollis,Madagascar Buttonquail,English,true
22680560,Turnix castanotus,Chestnut-backed Button-quail,English,false
22680560,Turnix castanotus,Chestnut-backed Buttonquail,English,true
22680588,Turnix worcesteri,Worcester's Buttonquail,English,false
22680588,Turnix worcesteri,Luzon Buttonquail,English,true
22680595,Turnix pyrrhothorax,Red-chested Button-quail,English,false
22680595,Turnix pyrrhothorax,Red-chested Buttonquail,English,true
22680599,Turnix velox,Little Button-quail,English,false
22680599,Turnix velox,Little Buttonquail,English,true
22680603,Ortyxelos meiffrenii,Quail-plover,English,false
22680603,Ortyxelos meiffrenii,Turnix à ailes blanches,French,false
22680603,Ortyxelos meiffrenii,Quail-plover,English,true
22680608,Indicator maculatus,Indicateur tacheté,French,false
22680608,Indicator maculatus,Spotted Honeyguide,English,true
22680612,Indicator variegatus,Indicateur écaillé,French,false
22680612,Indicator variegatus,Scaly-throated Honeyguide,English,true
22680616,Indicator indicator,Grand Indicateur,French,false
22680616,Indicator indicator,Greater Honeyguide,English,true
22680623,Indicator minor,Petit Indicateur,French,false
22680623,Indicator minor,Lesser Honeyguide,English,true
22680638,Indicator exilis,Western Least Honeyguide,English,false
22680638,Indicator exilis,Indicateur minule,French,false
22680638,Indicator exilis,Least Honeyguide,English,true
22680652,Indicator xanthonotus,Yellow-rumped Honeyguide,English,true
22680655,Melichneutes robustus,Indicateur à queue-en-lyre,French,false
22680655,Melichneutes robustus,Lyre-tailed Honeyguide,English,true
22680663,Melignomon zenkeri,Indicateur de Zenker,French,false
22680663,Melignomon zenkeri,Zenker's Honeyguide,English,true
22680667,Prodotiscus insignis,Cassin's Honeybird,English,false
22680667,Prodotiscus insignis,Indicateur pygmée,French,false
22680667,Prodotiscus insignis,Cassin's Honeybird,English,true
22680672,Prodotiscus zambesiae,Green-backed Honeybird,English,false
22680672,Prodotiscus zambesiae,Indicateur verdâtre,French,false
22680672,Prodotiscus zambesiae,Green-backed Honeybird,English,true
22680677,Prodotiscus regulus,Brown-backed Honeybird,English,false
22680677,Prodotiscus regulus,Brown-backed Honeyguide,English,false
22680677,Prodotiscus regulus,Indicateur de Wahlberg,French,false
22680677,Prodotiscus regulus,Brown-backed Honeybird,English,true
22680689,Jynx ruficollis,Red-throated Wryneck,English,false
22680689,Jynx ruficollis,Torcol à gorge rousse,French,false
22680689,Jynx ruficollis,Rufous-necked Wryneck,English,true
22680697,Picumnus aurifrons,Bar-breasted Piculet,English,true
22680700,Picumnus pumilus,Orinoco Piculet,English,true
22680706,Picumnus lafresnayi,Lafresnaye's Piculet,English,true
22680714,Picumnus fuscus,Rusty-necked Piculet,English,true
22680717,Picumnus sclateri,Ecuadorian Piculet,English,true
22680720,Picumnus squamulatus,Scaled Piculet,English,true
22680723,Picumnus spilogaster,White-bellied Piculet,English,true
22680730,Picumnus pygmaeus,Spotted Piculet,English,true
