internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
22681531,Dendrocopos noguchii,"Sapheopipo noguchii (Seebohm, 1887) — Collar and Andrew (1988)",Sapheopipo,noguchii,"(Seebohm, 1887) — Collar and Andrew (1988)",,
22681531,Dendrocopos noguchii,"Sapheopipo noguchii (Seebohm, 1887) — BirdLife International (2004)",Sapheopipo,noguchii,"(Seebohm, 1887) — BirdLife International (2004)",,
22681531,Dendrocopos noguchii,"Sapheopipo noguchii (Seebohm, 1887) — Collar <i>et al</i>. (1994)",Sapheopipo,noguchii,"(Seebohm, 1887) — Collar <i>et al</i>. (1994)",,
22681531,Dendrocopos noguchii,"Sapheopipo noguchii (Seebohm, 1887) — Sibley and Monroe (1990, 1993)",Sapheopipo,noguchii,"(Seebohm, 1887) — Sibley and Monroe (1990, 1993)",,
22682517,Rhabdotorrhinus waldeni,"Aceros waldeni (Sharpe, 1877)",Aceros,waldeni,"(Sharpe, 1877)",,
22682517,Rhabdotorrhinus waldeni,"Craniorrhinus waldeni Sharpe, 1877 [sic]",Craniorrhinus,waldeni,"Sharpe, 1877 [sic]",,
22714005,Zosterops chloronothos,"Zosterops chloronothos ssp. chloronothos (Vieillot, 1817) — BirdLife International (2000)",Zosterops,chloronothos,,subspecies,"(Vieillot, 1817) — BirdLife International (2000)"
22714005,Zosterops chloronothos,"Zosterops chloronothos ssp. chloronothos (Vieillot, 1817) — Collar <i>et al</i>. (1994)",Zosterops,chloronothos,,subspecies,"(Vieillot, 1817) — Collar <i>et al</i>. (1994)"
22714005,Zosterops chloronothos,"Zosterops chloronothos ssp. chloronothos (Vieillot, 1817) — Sibley and Monroe (1990, 1993)",Zosterops,chloronothos,,subspecies,"(Vieillot, 1817) — Sibley and Monroe (1990, 1993)"
22714005,Zosterops chloronothos,"Zosterops chloronothus (Vieillot, 1817) [Orth. error]",Zosterops,chloronothus,"(Vieillot, 1817) [Orth. error]",,
22692857,Pareudiastes silvestris,"Gallinula silvestris (Mayr, 1933)",Gallinula,silvestris,"(Mayr, 1933)",,
22692857,Pareudiastes silvestris,"Gallinula sylvestris (Mayr, 1933) [orth. error in Collar and Andrew (1988)]",Gallinula,sylvestris,"(Mayr, 1933) [orth. error in Collar and Andrew (1988)]",,
22692857,Pareudiastes silvestris,"Edithornis silvestris Mayr, 1933",Edithornis,silvestris,"Mayr, 1933",,
22707294,Symposiachrus boanensis,"Monarcha boanensis van Bemmel, 1939",Monarcha,boanensis,"van Bemmel, 1939",,
22702393,Synallaxis kollari,"Poecilurus kollari ssp. kollari (Pelzeln, 1856) — Stotz <i>et al</i>. (1996)",Poecilurus,kollari,,subspecies,"(Pelzeln, 1856) — Stotz <i>et al</i>. (1996)"
22691030,Alopecoenas erythropterus,"Gallicolumba erythroptera (Gmelin, 1789)",Gallicolumba,erythroptera,"(Gmelin, 1789)",,
22692854,Pareudiastes pacificus,"Gallinula pacifica (Hartlaub &amp; Finsch, 1871)",Gallinula,pacifica,"(Hartlaub &amp; Finsch, 1871)",,
22683499,Todiramphus gambieri,"Halcyon gambieri ssp. gambieri Oustalet, 189) — Collar and Andrew (1988)",Halcyon,gambieri,,subspecies,"Oustalet, 189) — Collar and Andrew (1988)"
22683499,Todiramphus gambieri,"Todirhamphus gambieri ssp. gambieri (Oustalet, 1895) — Collar et al. (1994)",Todirhamphus,gambieri,,subspecies,"(Oustalet, 1895) — Collar et al. (1994)"
22683499,Todiramphus gambieri,"Todirhamphus gambieri ssp. gambieri (Oustalet, 1895) — Sibley and Monroe (1990, 1993)",Todirhamphus,gambieri,,subspecies,"(Oustalet, 1895) — Sibley and Monroe (1990, 1993)"
22685245,Strigops habroptila,"Strigops habroptilus Gray, 1845 [orth. error in BirdLife International (2004)]",Strigops,habroptilus,"Gray, 1845 [orth. error in BirdLife International (2004)]",,
22692129,Bugeranus carunculatus,"Grus carunculatus (Gmelin, 1789)",Grus,carunculatus,"(Gmelin, 1789)",,
22692129,Bugeranus carunculatus,"Bugeranus carunculatus ssp. carunculatus (Gmelin, 1789) — Collar and Andrew (1988)",Bugeranus,carunculatus,,subspecies,"(Gmelin, 1789) — Collar and Andrew (1988)"
22692949,Mesitornis variegatus,"Mesitornis variegata ssp. variegata Geoffroy Saint-Hilaire, 1838 [orth. error] — Sibley and Monroe (1990, 1993)",Mesitornis,variegata,,subspecies,"Geoffroy Saint-Hilaire, 1838 [orth. error] — Sibley and Monroe (1990, 1993)"
22692949,Mesitornis variegatus,"Mesitornis variegata ssp. variegata Geoffroy Saint-Hilaire, 1838 [orth. error] — Collar and Andrew (1988)",Mesitornis,variegata,,subspecies,"Geoffroy Saint-Hilaire, 1838 [orth. error] — Collar and Andrew (1988)"
22692949,Mesitornis variegatus,"Mesitornis variegata ssp. variegata Geoffroy Saint-Hilaire, 1838 [orth. error] — BirdLife International (2000)",Mesitornis,variegata,,subspecies,"Geoffroy Saint-Hilaire, 1838 [orth. error] — BirdLife International (2000)"
22692949,Mesitornis variegatus,"Mesitornis variegata ssp. variegata Geoffroy Saint-Hilaire, 1838 [orth. error] — Collar <i>et al<i/>. (1994)",Mesitornis,variegata,,subspecies,"Geoffroy Saint-Hilaire, 1838 [orth. error] — Collar <i>et al<i/>. (1994)"
22697369,Phoeniconaias minor,Phoenicopterus minor,Phoenicopterus minor,,BirdLife International (2000),,
22697369,Phoeniconaias minor,Phoenicopterus minor,Phoenicopterus minor,,BirdLife International (2004),,
22697369,Phoeniconaias minor,Phoenicopterus minor,Phoenicopterus minor,,BirdLife International (2006),,
22697369,Phoeniconaias minor,Phoenicopterus minor,Phoenicopterus minor,,AERC TAC (2003),,
22697369,Phoeniconaias minor,Phoenicopterus minor,Phoenicopterus minor,,Cramp and Simmons (1977-1994),,
22697369,Phoeniconaias minor,Phoenicopterus minor,Phoenicopterus minor,,Dowsett and Forbes-Watson (1993),,
22697369,Phoeniconaias minor,Phoenicopterus minor,Phoenicopterus minor,,"Sibley and Monroe (1990, 1993)",,
22697369,Phoeniconaias minor,Phoenicopterus minor minor Collar et al. (1994),Phoenicopterus minor,minor,Collar et al. (1994),,
22682585,Bycanistes cylindricus,"Ceratogymna cylindricus ssp. cylindricus (Temminck, 1824) — Collar <i>et al<i/>. (1994)",Ceratogymna,cylindricus,,subspecies,"(Temminck, 1824) — Collar <i>et al<i/>. (1994)"
22682585,Bycanistes cylindricus,"Ceratogymna cylindricus ssp. cylindricus (Temminck, 1824) — BirdLife International (2000)",Ceratogymna,cylindricus,,subspecies,"(Temminck, 1824) — BirdLife International (2000)"
22682585,Bycanistes cylindricus,"Ceratogymna cylindricus ssp. cylindricus (Temminck, 1824) — Sibley and Monroe (1990, 1993)",Ceratogymna,cylindricus,,subspecies,"(Temminck, 1824) — Sibley and Monroe (1990, 1993)"
22706710,Lobotos lobatus,Lobotos lobatus lobatus Dowsett and Forbes-Watson (1993),Lobotos lobatus,lobatus,Dowsett and Forbes-Watson (1993),,
22706710,Lobotos lobatus,"Campephaga lobata (Temminck, 1824)",Campephaga,lobata,"(Temminck, 1824)",,
22708108,Picathartes gymnocephalus,"Corvus gymnocephalus Temminck, 1825",Corvus,gymnocephalus,"Temminck, 1825",,
22713069,Bleda eximius,"Bleda eximia ssp. eximia (Hartlaub, 1855) [orth. error]",Bleda,eximia,,subspecies,"(Hartlaub, 1855) [orth. error]"
45354985,Lophura edwardsi,"Lophura hatinhensis Vo Quy &amp; Do Ngoc Quang, 1965",Lophura,hatinhensis,"Vo Quy &amp; Do Ngoc Quang, 1965",,
22678883,Pternistis nobilis,"Francolinus nobilis Reichenow, 1908",Francolinus,nobilis,"Reichenow, 1908",,
22681076,Dryobates minor,"Dendrocopos minor (Linnaeus, 1758)",Dendrocopos,minor,"(Linnaeus, 1758)",,
22681437,Chrysophlegma flavinucha,"Picus flavinucha Gould, 1834",Picus,flavinucha,"Gould, 1834",,
22681591,Psilopogon virens,"Megalaima virens (Boddaert, 1783)",Megalaima,virens,"(Boddaert, 1783)",,
22681594,Psilopogon lagrandieri,"Megalaima lagrandieri Verreaux, 1868",Megalaima,lagrandieri,"Verreaux, 1868",,
22681606,Psilopogon faiostrictus,"Megalaima faiostricta (Temminck, 1831)",Megalaima,faiostricta,"(Temminck, 1831)",,
22681612,Psilopogon chrysopogon,"Megalaima chrysopogon (Temminck, 1824)",Megalaima,chrysopogon,"(Temminck, 1824)",,
22681655,Psilopogon pulcherrimus,"Megalaima pulcherrima Sharpe, 1888",Megalaima,pulcherrima,"Sharpe, 1888",,
22681665,Psilopogon eximius,"Megalaima eximia (Sharpe, 1892)",Megalaima,eximia,"(Sharpe, 1892)",,
22681740,Pogoniulus coryphaea,Pogoniulus coryphaeus,Pogoniulus,coryphaeus,,,
22682363,Lophoceros camurus,"Tockus camurus Cassin, 1857",Tockus,camurus,"Cassin, 1857",,
22682409,Lophoceros hemprichii,"Tockus hemprichii (Ehrenberg, 1833)",Tockus,hemprichii,"(Ehrenberg, 1833)",,
22682548,Bycanistes bucinator,"Ceratogymna bucinator bucinator Sibley and Monroe (1990, 1993)",Ceratogymna bucinator,bucinator,"Sibley and Monroe (1990, 1993)",,
22682570,Bycanistes brevis,"Ceratogymna brevis brevis Sibley and Monroe (1990, 1993)",Ceratogymna brevis,brevis,"Sibley and Monroe (1990, 1993)",,
22684110,Zanclostomus javanicus,"Phaenicophaeus javanicus Horsfield, 1821",Phaenicophaeus,javanicus,"Horsfield, 1821",,
22684113,Rhamphococcyx calyorhynchus,"Phaenicophaeus calyorhynchus Temminck, 1825",Phaenicophaeus,calyorhynchus,"Temminck, 1825",,
22684318,Coccycua cinerea,Coccyzus cinereus,Coccyzus cinereus,,SACC (2006),,
22684318,Coccycua cinerea,Coccyzus cinereus,Coccyzus cinereus,,BirdLife International (2004),,
22684318,Coccycua cinerea,Coccyzus cinereus,Coccyzus cinereus,,Stotz et al. (1996),,
22684318,Coccycua cinerea,Coccyzus cinereus,Coccyzus cinereus,,"Sibley and Monroe (1990, 1993)",,
22684399,Coccyzus vetula,Saurothera vetula,Saurothera vetula,,Stotz et al. (1996),,
22684399,Coccyzus vetula,Saurothera vetula,Saurothera vetula,,"Sibley and Monroe (1990, 1993)",,
22684399,Coccyzus vetula,Saurothera vetula,Saurothera vetula,,BirdLife International (2004),,
22684408,Coccyzus longirostris,Saurothera longirostris,Saurothera longirostris,,"Sibley and Monroe (1990, 1993)",,
22684408,Coccyzus longirostris,Saurothera longirostris,Saurothera longirostris,,BirdLife International (2004),,
22684408,Coccyzus longirostris,Saurothera longirostris,Saurothera longirostris,,Stotz et al. (1996),,
22685577,Ara severus,Ara severa,Ara severa,,BirdLife International (2004),,
22685577,Ara severus,Ara severa,Ara severa,,"Sibley and Monroe (1990, 1993)",,
22685577,Ara severus,Ara severa,Ara severa,,Stotz et al. (1996),,
22686021,Touit dilectissimus,Touit dilectissima,Touit dilectissima,,"Sibley and Monroe (1990, 1993)",,
22686021,Touit dilectissimus,Touit dilectissima,Touit dilectissima,,BirdLife International (2004),,
22686021,Touit dilectissimus,Touit dilectissima,Touit dilectissima,,Stotz et al. (1996),,
22686522,Aerodramus infuscatus,"Collocalia infuscata Salvadori, 1880",Collocalia,infuscata,"Salvadori, 1880",,
22686558,Aerodramus salangana,"Collocalia salangana (Streubel, 1848)",Collocalia,salangana,"(Streubel, 1848)",,
22687181,Lophornis ornatus,Lophornis ornata ornata Stotz et al. (1996),Lophornis ornata,ornata,Stotz et al. (1996),,
22687259,Discosura langsdorffi,Popelairia langsdorffi,Popelairia langsdorffi,,Stotz et al. (1996),,
22687259,Discosura langsdorffi,Popelairia langsdorffi,Popelairia langsdorffi,,"Sibley and Monroe (1990, 1993)",,
22687259,Discosura langsdorffi,Popelairia langsdorffi,Popelairia langsdorffi,,BirdLife International (2004),,
22687275,Discosura conversii,Popelairia conversii,Popelairia conversii,,"Sibley and Monroe (1990, 1993)",,
22687275,Discosura conversii,Popelairia conversii,Popelairia conversii,,Stotz et al. (1996),,
22687275,Discosura conversii,Popelairia conversii conversii BirdLife International (2004),Popelairia conversii,conversii,BirdLife International (2004),,
22687458,Amazilia oenone,"Chrysuronia oenone (Lesson, 1832)",Chrysuronia,oenone,"(Lesson, 1832)",,
22687458,Amazilia oenone,"Ornismya oenone Lesson, 1832",Ornismya,oenone,"Lesson, 1832",,
22688856,Megascops watsonii,Otus watsonii,Otus watsonii,,BirdLife International (2004),,
22688856,Megascops watsonii,Otus watsonii,Otus watsonii,,"Sibley and Monroe (1990, 1993)",,
22688856,Megascops watsonii,Otus watsonii,Otus watsonii,,Stotz et al. (1996),,
22689133,Ciccaba nigrolineata,Ciccaba nigrolineata Stotz et al. (1996),Ciccaba,nigrolineata,Stotz et al. (1996),,
22689133,Ciccaba nigrolineata,Ciccaba nigrolineata SACC (2005),Ciccaba,nigrolineata,SACC (2005),,
22689133,Ciccaba nigrolineata,Ciccaba nigrolineata AOU checklist (1998 + supplements),Ciccaba,nigrolineata,AOU checklist (1998 + supplements),,
22689133,Ciccaba nigrolineata,Ciccaba nigrolineata BirdLife International (2004),Ciccaba,nigrolineata,BirdLife International (2004),,
22689133,Ciccaba nigrolineata,"Strix nigrolineata Sclater, 1859",Strix,nigrolineata,"Sclater, 1859",,
22689154,Ciccaba albitarsis,"Strix albitarsis (Bonaparte, 1850)",Strix,albitarsis,"(Bonaparte, 1850)",,
22689154,Ciccaba albitarsis,Ciccaba albitarsus Stotz et al. (1996),Ciccaba,albitarsus,Stotz et al. (1996),,
22689154,Ciccaba albitarsis,Ciccaba albitarsus BirdLife International (2004),Ciccaba,albitarsus,BirdLife International (2004),,
22689154,Ciccaba albitarsis,Ciccaba albitarsis SACC (2005),Ciccaba,albitarsis,SACC (2005),,
22689786,Antrostomus cubanensis,"Caprimulgus cubanensis (Lawrence, 1860)",Caprimulgus,cubanensis,"(Lawrence, 1860)",,
22689868,Nyctipolus hirundinaceus,"Caprimulgus hirundinaceus Spix, 1825",Caprimulgus,hirundinaceus,"Spix, 1825",,
22690321,Patagioenas plumbea,Columba plumbea,Columba plumbea,,BirdLife International (2004),,
22690321,Patagioenas plumbea,Columba plumbea,Columba plumbea,,"Sibley and Monroe (1990, 1993)",,
22690321,Patagioenas plumbea,Columba plumbea,Columba plumbea,,Stotz et al. (1996),,
22690340,Patagioenas goodsoni,Columba goodsoni,Columba goodsoni,,BirdLife International (2004),,
22690340,Patagioenas goodsoni,Columba goodsoni,Columba goodsoni,,"Sibley and Monroe (1990, 1993)",,
22690340,Patagioenas goodsoni,Columba goodsoni,Columba goodsoni,,Stotz et al. (1996),,
22690946,Zentrygon linearis,"Geotrygon linearis (Prévost, 1843)",Geotrygon,linearis,"(Prévost, 1843)",,
22691327,Ramphiculus occipitalis,"Ptilinopus occipitalis Gray, 1844",Ptilinopus,occipitalis,"Gray, 1844",,
22691346,Ramphiculus leclancheri,"Ptilinopus leclancheri (Bonaparte, 1855)",Ptilinopus,leclancheri,"(Bonaparte, 1855)",,
22691362,Megaloprepia formosa,"Ptilinopus bernsteinii (Schlegel, 1863)",Ptilinopus,bernsteinii,"(Schlegel, 1863)",,
22692015,Houbaropsis bengalensis,"Eupodotis bengalensis ssp. bengalensis (Gmelin, 1789) — Sibley and Monroe (1990, 1993)",Eupodotis,bengalensis,,subspecies,"(Gmelin, 1789) — Sibley and Monroe (1990, 1993)"
22692015,Houbaropsis bengalensis,"Otis bengalensis Gmelin, 1789",Otis,bengalensis,"Gmelin, 1789",,
22697226,Calherodius leuconotus,"Gorsachius leuconotus (Wagler, 1827)",Gorsachius,leuconotus,"(Wagler, 1827)",,
22697250,Cochlearius cochlearius,Cochlearius cochlearia cochlearius BirdLife International (2004),Cochlearius cochlearia,cochlearius,BirdLife International (2004),,
22697250,Cochlearius cochlearius,"Cochlearius cochlearia cochlearius Sibley and Monroe (1990, 1993)",Cochlearius cochlearia,cochlearius,"Sibley and Monroe (1990, 1993)",,
22697277,Tigriornis leucolopha,Tigriornis leucolophus,Tigriornis leucolophus,,"Sibley and Monroe (1990, 1993)",,
22697277,Tigriornis leucolopha,Tigriornis leucolophus,Tigriornis leucolophus,,BirdLife International (2004),,
22697277,Tigriornis leucolopha,Tigriornis leucolophus,Tigriornis leucolophus,,BirdLife International (2000),,
22697277,Tigriornis leucolopha,Tigriornis leucolophus,Tigriornis leucolophus,,Dowsett and Forbes-Watson (1993),,
22698599,Hydrornis phayrei,"Pitta phayrei (Blyth, 1863)",Pitta,phayrei,"(Blyth, 1863)",,
22698608,Hydrornis oatesi,"Pitta oatesi (Hume, 1873)",Pitta,oatesi,"(Hume, 1873)",,
22698659,Erythropitta arquata,"Pitta arcuata Gould, 1871",Pitta,arcuata,"Gould, 1871",,
22698852,Taeniotriccus andrei,Poecilotriccus andrei andrei Stotz et al. (1996),Poecilotriccus andrei,andrei,Stotz et al. (1996),,
22698852,Taeniotriccus andrei,Poecilotriccus andrei,Poecilotriccus andrei,,BirdLife International (2004),,
22698922,Hemitriccus nidipendulus,Idioptilon nidipendulum nidipendulum Collar and Andrew (1988),Idioptilon nidipendulum,nidipendulum,Collar and Andrew (1988),,
22699473,Pogonotriccus orbitalis,"Phylloscartes orbitalis (Cabanis, 1873)",Phylloscartes,orbitalis,"(Cabanis, 1873)",,
22700569,Myiodynastes bairdii,Myiodynastes bairdi bairdi Stotz et al. (1996),Myiodynastes bairdi,bairdi,Stotz et al. (1996),,
22701244,Frederickena unduliger,Frederickena unduligera,Frederickena,unduligera,,,
22701779,Sipia berlepschi,Sipia berlepschi berlepschi BirdLife International (2004),Sipia berlepschi,berlepschi,BirdLife International (2004),,
22701779,Sipia berlepschi,Sipia berlepschi,Sipia berlepschi,,Stotz et al. (1996),,
22701779,Sipia berlepschi,"Myrmeciza berlepschi (Hartert, 1898)",Myrmeciza,berlepschi,"(Hartert, 1898)",,
22701801,Myrmoderus squamosus,"Myrmeciza squamosa Pelzeln, 1868",Myrmeciza,squamosa,"Pelzeln, 1868",,
22701835,Akletos melanoceps,"Myrmeciza melanoceps (Spix, 1825)",Myrmeciza,melanoceps,"(Spix, 1825)",,
22701841,Hafferia fortis,"Myrmeciza fortis (Sclater & Salvin, 1868)",Myrmeciza,fortis,"(Sclater & Salvin, 1868)",,
22701851,Myrmophylax atrothorax,"Myrmeciza atrothorax (Boddaert, 1783)",Myrmeciza,atrothorax,"(Boddaert, 1783)",,
22701887,Oneillornis salvini,"Gymnopithys salvini (Berlepsch, 1901)",Gymnopithys,salvini,"(Berlepsch, 1901)",,
22703644,Amblyornis inornata,Amblyornis inornatus,Amblyornis inornatus,,"Sibley and Monroe (1990, 1993)",,
22703644,Amblyornis inornata,Amblyornis inornatus,Amblyornis inornatus,,BirdLife International (2004),,
22703694,Chlamydera nuchalis,Ptilonorhynchus nuchalis nuchalis Christidis and Boles (2008),Ptilonorhynchus nuchalis,nuchalis,Christidis and Boles (2008),,
22703984,Microptilotis montanus,"Meliphaga montana (Salvadori, 1880)",Meliphaga,montana,"(Salvadori, 1880)",,
22703987,Microptilotis mimikae,"Meliphaga mimikae (Ogilvie-Grant, 1911)",Meliphaga,mimikae,"(Ogilvie-Grant, 1911)",,
22703990,Microptilotis orientalis,"Meliphaga orientalis (Meyer, 1894)",Meliphaga,orientalis,"(Meyer, 1894)",,
22703999,Microptilotis analogus,"Meliphaga analoga (Reichenbach, 1852)",Meliphaga,analoga,"(Reichenbach, 1852)",,
22704013,Microptilotis flavirictus,"Meliphaga flavirictus (Salvadori, 1880)",Meliphaga,flavirictus,"(Salvadori, 1880)",,
22704040,Caligavis obscura,"Lichenostomus obscurus (De Vis, 1897)",Lichenostomus,obscurus,"(De Vis, 1897)",,
22704037,Caligavis subfrenata,"Lichenostomus subfrenatus (Salvadori, 1876)",Lichenostomus,subfrenatus,"(Salvadori, 1876)",,
22704052,Caligavis chrysops,"Lichenostomus chrysops (Latham, 1801)",Lichenostomus,chrysops,"(Latham, 1801)",,
22704058,Gavicalis fasciogularis,"Lichenostomus fasciogularis (Gould, 1854)",Lichenostomus,fasciogularis,"(Gould, 1854)",,
22704064,Stomiopera flava,"Lichenostomus flavus (Gould, 1843)",Lichenostomus,flavus,"(Gould, 1843)",,
22704088,Ptilotula fusca,"Lichenostomus fuscus (Gould, 1837)",Lichenostomus,fuscus,"(Gould, 1837)",,
22704097,Ptilotula penicillata,"Lichenostomus penicillatus (Gould, 1837)",Lichenostomus,penicillatus,"(Gould, 1837)",,
22704103,Xanthotis polygrammus,Xanthotis polygramma,Xanthotis polygramma,,"Sibley and Monroe (1990, 1993)",,
22704103,Xanthotis polygrammus,Xanthotis polygramma,Xanthotis polygramma,,BirdLife International (2004),,
22704119,Meliphacator provocator,"Xanthotis provocator (Layard, 1875)",Xanthotis,provocator,"(Layard, 1875)",,
22704252,Melionyx fuscus,"Melidectes fuscus (De Vis, 1897)",Melidectes,fuscus,"(De Vis, 1897)",,
22704252,Melionyx fuscus,"Acanthochoera fusca De Vis, 1897",Acanthochoera,fusca,"De Vis, 1897",,
22704260,Melionyx nouhuysi,"Melidectes nouhuysi (van Oort, 1910)",Melidectes,nouhuysi,"(van Oort, 1910)",,
22704260,Melionyx nouhuysi,"Melirrhophetes nouhuysi van Oort, 1910",Melirrhophetes,nouhuysi,"van Oort, 1910",,
22704292,Meliarchus sclateri,"Melidectes sclateri (Gray, 1870)",Melidectes,sclateri,"(Gray, 1870)",,
22704378,Gliciphila undulata,Phylidonyris undulata,Phylidonyris undulata,,BirdLife International (2004),,
22704378,Gliciphila undulata,Phylidonyris undulata,Phylidonyris undulata,,"Sibley and Monroe (1990, 1993)",,
22704378,Gliciphila undulata,"Phylidonyris undulatus (Sparrman, 1787)",Phylidonyris,undulatus,"(Sparrman, 1787)",,
22704385,Gliciphila notabilis,"Phylidonyris notabilis (Sharpe, 1899)",Phylidonyris,notabilis,"(Sharpe, 1899)",,
